year,intent,police,sex,age,race
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,Under15,White
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Asian
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
2014,Suicide,0,Male,15to34,Black
